Latitude: 71.3225  Longitude: -156.6231
X & Y on Lambert Conformal Conic: -2090640.99 3946572.76
Tile: 14412
Elevation: 0 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2012,16,0.00,0.00,0.00,7.38,-26.28,-28.60,57.52
2012,17,0.00,0.00,0.00,7.38,-24.53,-27.38,64.43
2012,18,0.00,0.00,0.00,7.38,-13.46,-24.32,85.25
2012,19,0.00,0.00,0.00,7.38,-17.63,-24.55,83.50
2012,20,0.00,0.00,0.00,7.38,-14.94,-22.26,102.45
2012,21,0.00,0.00,0.00,7.38,-21.00,-28.15,59.99
2012,22,0.00,0.00,0.00,7.38,-28.14,-36.59,26.38
2012,23,0.00,0.00,0.00,7.38,-35.91,-42.64,14.02
2012,24,0.00,0.00,0.00,7.38,-33.15,-40.41,17.78
2012,25,0.00,0.00,0.00,7.38,-32.90,-37.31,24.53
2012,26,0.00,0.00,0.00,7.38,-32.77,-40.41,17.78
2012,27,0.00,0.00,0.00,7.38,-32.04,-37.56,23.91
2012,28,3645.36,0.00,0.03,7.38,-26.41,-34.57,32.31
2012,29,5919.83,0.00,0.04,7.38,-27.42,-30.96,45.99
2012,30,7570.73,0.00,0.16,7.38,-29.39,-41.25,16.28
2012,31,8949.91,0.00,0.18,7.38,-34.79,-42.11,14.84
2012,32,10168.45,0.00,0.28,7.38,-35.47,-42.17,14.74
2012,33,11278.43,0.00,0.49,7.38,-29.91,-41.17,16.40
2012,34,12309.17,0.00,0.59,7.38,-26.78,-37.70,23.57
2012,35,13279.07,0.00,0.85,7.38,-26.21,-40.76,17.14
2012,36,14200.54,0.00,1.43,7.38,-18.70,-27.92,61.29
2012,37,15082.39,0.00,1.67,7.38,-10.08,-19.72,127.90
2012,38,15931.17,0.00,1.85,7.38,-11.93,-20.05,124.39
2012,39,16751.85,0.00,3.13,7.38,-15.05,-23.26,93.77
2012,40,17548.34,0.00,3.08,7.38,-16.14,-21.95,105.35
2012,41,18323.76,0.00,2.99,7.38,-14.27,-18.85,137.84
2012,42,19080.65,0.00,4.34,7.38,-13.33,-18.34,144.04
2012,43,19821.12,0.00,2.77,7.38,-15.51,-17.97,148.71
2012,44,20546.92,0.00,3.90,7.38,-15.68,-18.63,140.48
2012,45,21259.55,0.00,4.10,7.38,-18.39,-20.88,115.73
2012,46,21960.27,0.00,12.49,7.38,-17.44,-25.05,79.80
2012,47,22650.18,0.00,5.72,7.38,-15.50,-18.15,146.44
2012,48,23330.25,0.00,17.12,7.38,-17.29,-25.47,76.80
2012,49,24001.32,0.00,18.41,7.38,-19.94,-27.08,66.24
2012,50,24664.12,0.00,20.20,7.38,-19.83,-27.02,66.63
2012,51,25319.32,0.00,18.72,7.38,-18.56,-24.01,87.71
2012,52,25967.51,0.00,11.71,7.38,-21.75,-24.56,83.47
2012,53,26609.22,0.00,11.74,7.38,-22.30,-24.79,81.74
2012,54,27244.93,0.00,29.09,7.38,-23.91,-30.11,49.85
2012,55,27875.07,0.00,23.08,7.38,-29.63,-33.83,34.77
2012,56,28500.05,0.00,32.78,7.38,-29.13,-35.02,30.90
2012,57,29120.23,0.00,27.75,7.38,-32.43,-36.67,26.16
2012,58,29735.95,0.00,22.27,7.38,-32.91,-35.93,28.20
2012,59,30347.52,0.00,29.09,7.38,-31.11,-34.86,31.40
2012,60,30955.23,0.00,27.97,7.38,-32.32,-35.53,29.36
2012,61,31559.34,0.00,44.30,7.38,-31.09,-36.13,27.63
2012,62,32160.12,0.00,49.43,7.38,-28.61,-33.95,34.37
2012,63,32757.80,0.00,70.05,7.38,-29.59,-38.23,22.31
2012,64,33352.60,0.00,34.32,7.38,-30.07,-33.01,37.67
2012,65,33944.73,0.00,59.08,7.38,-32.26,-37.27,24.62
2012,66,34534.41,0.00,80.79,7.38,-29.32,-37.02,25.26
2012,67,35121.81,0.00,79.52,7.38,-25.12,-31.75,42.60
2012,68,35707.12,0.00,92.09,7.38,-28.70,-36.76,25.93
2012,69,36290.53,0.00,72.04,7.38,-30.41,-35.30,30.06
2012,70,36872.19,0.00,106.08,7.38,-24.15,-33.55,35.74
2012,71,37452.28,0.00,107.65,7.38,-16.71,-25.63,75.71
2012,72,38030.94,0.00,109.24,7.38,-20.69,-29.02,55.27
2012,73,38608.34,0.00,88.54,7.38,-28.31,-33.67,35.32
2012,74,39184.63,0.00,72.60,7.38,-31.02,-35.03,30.88
2012,75,39759.94,0.00,70.43,7.38,-31.52,-35.24,30.23
2012,76,40334.43,0.00,84.55,7.38,-31.65,-36.03,27.93
2012,77,40908.23,0.00,110.08,7.38,-30.41,-36.41,26.88
2012,78,41481.49,0.00,114.69,7.38,-30.09,-36.10,27.74
2012,79,42054.35,0.00,111.61,7.38,-30.57,-36.06,27.84
2012,80,42626.93,0.00,121.67,7.38,-30.83,-36.72,26.05
2012,81,43199.37,0.00,135.72,7.38,-29.72,-36.45,26.75
2012,82,43771.82,0.00,119.95,7.38,-29.45,-34.82,31.51
2012,83,44344.40,0.00,147.86,7.38,-26.54,-33.79,34.92
2012,84,44917.25,0.00,122.49,7.38,-24.22,-29.41,53.30
2012,85,45490.51,0.00,161.52,7.38,-24.73,-32.55,39.43
2012,86,46064.31,0.00,160.94,7.38,-25.55,-32.95,37.90
2012,87,46638.80,0.00,173.35,7.38,-26.86,-35.14,30.52
2012,88,47214.12,0.00,186.22,7.38,-25.60,-35.11,30.63
2012,89,47790.40,0.00,199.28,7.38,-22.32,-33.67,35.33
2012,90,48367.79,0.00,160.32,7.38,-24.18,-30.89,46.29
2012,91,48946.46,0.00,159.86,7.38,-25.58,-32.07,41.32
2012,92,49526.54,0.00,158.37,7.38,-26.24,-32.45,39.79
2012,93,50108.20,0.00,192.03,7.38,-23.19,-31.42,43.97
2012,94,50691.60,0.00,150.08,7.38,-19.36,-24.89,81.00
2012,95,51276.91,0.00,136.60,7.38,-20.43,-25.22,78.57
2012,96,51864.31,0.00,215.83,7.38,-18.48,-28.01,60.78
2012,97,52453.98,0.00,176.63,7.38,-12.65,-19.11,124.18
2012,98,53046.11,0.00,212.25,7.38,-16.31,-24.83,77.07
2012,99,53640.90,0.00,211.33,7.38,-18.48,-26.71,68.44
2012,100,54238.57,0.00,209.94,7.38,-15.47,-23.34,85.18
2012,101,54839.34,0.00,144.62,7.38,-12.53,-17.09,155.05
2012,102,55443.45,0.00,205.45,7.38,-12.38,-19.45,108.31
2012,103,56051.15,0.00,191.72,7.38,-12.01,-18.27,121.60
2012,104,56662.71,0.00,238.53,7.38,-9.87,-18.89,94.40
2012,105,57278.41,0.00,227.88,7.38,-10.20,-18.33,102.10
2012,106,57898.59,0.00,270.53,7.38,-7.65,-20.17,69.93
2012,107,58523.55,0.00,46.53,7.38,-8.18,-9.26,303.17
2012,108,59153.69,0.00,52.13,7.38,-8.09,-9.34,301.11
2012,109,59789.38,0.00,202.80,7.38,-8.86,-15.12,131.85
2012,110,60431.08,0.00,230.50,7.38,-11.55,-19.02,96.26
2012,111,61079.25,0.00,177.60,7.38,-10.91,-16.03,139.89
2012,112,61734.44,0.00,130.16,7.38,-14.85,-18.38,143.60
2012,113,62397.22,0.00,117.60,7.38,-12.94,-16.03,174.65
2012,114,63068.27,0.00,232.15,7.38,-9.66,-16.61,104.23
2012,115,63748.32,0.00,143.65,7.38,-9.08,-12.83,187.97
2012,116,64438.21,0.00,108.88,7.38,-9.62,-12.32,224.04
2012,117,65138.91,0.00,205.74,7.38,-9.22,-14.67,127.45
2012,118,65851.50,0.00,162.84,7.38,-9.44,-13.45,164.77
2012,119,66577.28,0.00,204.52,7.38,-9.44,-14.54,127.91
2012,120,67317.71,0.00,202.20,7.38,-9.15,-14.10,130.81
2012,121,68074.57,0.00,108.81,7.38,-11.51,-13.93,200.00
2012,122,68849.95,0.00,101.27,7.38,-11.46,-13.65,208.98
2012,123,69646.39,3.80,178.21,11.18,-10.99,-16.78,121.67
2012,124,70467.01,4.58,202.81,15.75,-9.29,-16.36,106.99
2012,125,71315.72,0.00,240.23,15.75,-13.50,-19.31,85.49
2012,126,72197.49,0.00,256.92,15.75,-14.91,-21.24,72.90
2012,127,73118.86,0.00,300.55,15.75,-14.73,-23.34,53.00
2012,128,74088.65,0.00,316.18,15.75,-11.06,-21.10,48.61
2012,129,75119.24,0.00,277.78,15.75,-11.39,-18.66,67.72
2012,130,76229.02,0.00,146.72,15.75,-8.61,-11.75,177.44
2012,131,77447.27,0.00,255.26,15.75,-4.80,-11.07,87.06
2012,132,78826.02,0.00,105.42,15.75,-3.82,-6.02,291.02
2012,133,80476.10,0.00,47.84,15.24,-4.05,-4.78,428.38
2012,134,82748.19,0.00,107.21,14.66,-2.42,-4.63,297.02
2012,135,86400.00,1.03,161.12,15.70,-2.54,-6.03,176.98
2012,136,86400.00,0.00,182.47,15.70,-3.09,-6.93,145.65
2012,137,86400.00,0.00,292.41,15.70,-0.94,-9.12,101.93
2012,138,86400.00,0.00,200.05,14.51,1.17,-3.18,165.78
2012,139,86400.00,0.00,104.33,12.32,1.30,-0.77,348.73
2012,140,86400.00,0.00,154.33,10.87,0.51,-2.55,209.00
2012,141,86400.00,0.00,70.14,8.83,0.10,-1.14,458.87
2012,142,86400.00,0.00,151.57,7.55,-0.07,-2.97,212.64
2012,143,86400.00,0.00,261.44,7.30,0.30,-5.40,138.66
2012,144,86400.00,0.00,213.40,6.19,0.86,-3.35,163.62
2012,145,86400.00,0.00,156.26,5.14,-0.60,-3.50,201.58
2012,146,86400.00,0.00,137.81,4.24,-1.36,-3.87,233.67
2012,147,86400.00,0.00,148.06,3.81,-2.31,-4.96,207.49
2012,148,86400.00,0.00,140.76,3.58,-2.98,-5.46,216.60
2012,149,86400.00,0.00,121.09,2.95,-2.41,-4.49,262.37
2012,150,86400.00,0.00,229.33,2.27,-0.19,-4.39,150.46
2012,151,86400.00,2.80,117.59,0.49,0.96,-1.76,295.02
2012,152,86400.00,0.00,196.09,0.00,1.91,-2.01,181.95
2012,153,86400.00,0.00,200.58,0.00,1.96,-2.01,181.97
2012,154,86400.00,0.00,186.52,0.00,1.96,-1.60,187.91
2012,155,86400.00,0.00,144.26,0.00,1.17,-1.46,238.66
2012,156,86400.00,0.00,190.05,0.00,1.56,-1.96,182.71
2012,157,86400.00,0.00,113.20,0.00,0.26,-1.68,313.26
2012,158,86400.00,0.00,96.18,0.00,0.31,-1.26,369.17
2012,159,86400.00,0.00,115.79,0.00,1.11,-0.76,318.62
2012,160,86400.00,0.00,158.24,0.00,2.51,-0.08,219.24
2012,161,86400.00,0.00,138.04,0.00,3.10,0.90,275.04
2012,162,86400.00,0.00,202.89,0.00,4.43,1.03,230.65
2012,163,86400.00,0.00,241.50,0.00,4.35,0.06,213.94
2012,164,86400.00,0.00,281.62,0.00,3.68,-1.83,184.55
2012,165,86400.00,0.00,295.09,0.00,4.48,-1.59,188.07
2012,166,86400.00,0.00,321.52,0.00,7.39,-0.31,207.97
2012,167,86400.00,0.00,331.04,0.00,8.16,-0.42,206.14
2012,168,86400.00,0.00,198.06,0.00,2.96,-0.43,205.96
2012,169,86400.00,0.00,230.76,0.00,2.38,-1.75,185.76
2012,170,86400.00,0.00,349.37,0.00,18.01,-1.62,187.60
2012,171,86400.00,0.00,272.58,0.00,8.79,3.04,268.93
2012,172,86400.00,0.00,181.15,0.00,8.81,5.46,322.46
2012,173,86400.00,0.00,226.89,0.00,8.30,3.92,287.41
2012,174,86400.00,1.13,264.57,0.00,8.51,3.03,268.73
2012,175,86400.00,0.45,263.35,0.00,8.72,3.21,272.42
2012,176,86400.00,0.00,254.02,0.00,7.17,1.92,246.97
2012,177,86400.00,0.00,187.95,0.00,4.25,0.68,224.54
2012,178,86400.00,0.00,125.91,0.00,2.92,0.61,303.34
2012,179,86400.00,0.00,200.38,0.00,4.68,0.79,226.48
2012,180,86400.00,0.00,189.91,0.00,4.44,0.79,226.45
2012,181,86400.00,0.00,296.00,0.00,7.85,0.71,224.99
2012,182,86400.00,0.00,216.44,0.00,5.48,1.09,231.75
2012,183,86400.00,0.00,183.44,0.00,4.74,1.14,232.70
2012,184,86400.00,0.00,253.71,0.00,5.87,0.32,218.36
2012,185,86400.00,0.00,271.95,0.00,6.94,0.59,222.98
2012,186,86400.00,0.00,256.59,0.00,8.72,2.84,264.91
2012,187,86400.00,0.00,232.99,0.00,8.06,2.87,265.48
2012,188,86400.00,0.00,155.40,0.00,5.09,1.89,246.38
2012,189,86400.00,0.00,246.79,0.00,7.63,1.79,244.60
2012,190,86400.00,0.00,215.82,0.00,7.60,2.69,261.83
2012,191,86400.00,0.00,225.68,0.00,7.12,1.81,244.95
2012,192,86400.00,0.00,254.48,0.00,9.41,2.89,266.00
2012,193,86400.00,0.00,309.47,0.00,14.29,3.13,270.75
2012,194,86400.00,0.00,299.75,0.00,14.16,3.93,287.66
2012,195,86400.00,0.00,299.20,0.00,13.43,2.88,265.68
2012,196,86400.00,7.17,201.49,0.00,10.50,2.45,257.16
2012,197,86400.00,0.00,297.22,0.00,17.54,6.17,339.83
2012,198,86400.00,0.00,291.29,0.00,12.28,1.57,240.50
2012,199,86400.00,1.01,213.45,0.00,6.14,0.21,216.53
2012,200,86400.00,0.00,125.84,0.00,1.52,-1.53,306.71
2012,201,86400.00,0.00,279.64,0.00,8.32,-1.42,190.66
2012,202,86400.00,0.00,252.90,0.00,6.95,-0.98,197.24
2012,203,86400.00,0.00,163.74,0.00,3.19,-1.15,221.60
2012,204,86400.00,0.00,289.97,0.00,18.59,3.67,282.06
2012,205,86400.00,0.00,272.56,0.00,18.64,7.09,363.71
2012,206,86400.00,1.45,240.20,0.00,15.04,6.53,348.99
2012,207,86400.00,0.00,211.56,0.00,13.93,6.90,358.65
2012,208,86400.00,1.32,183.25,0.00,15.19,9.25,425.48
2012,209,86400.00,1.61,229.69,0.00,13.33,4.74,305.62
2012,210,84800.47,3.53,157.43,0.00,13.77,6.33,361.13
2012,211,81495.48,1.11,201.73,0.00,11.60,4.93,311.41
2012,212,79612.72,1.28,251.69,0.00,12.21,2.57,259.57
2012,213,78117.82,1.51,224.38,0.00,10.18,2.35,279.72
2012,214,76827.41,0.00,216.48,0.00,11.94,4.51,300.40
2012,215,75667.60,1.10,83.43,0.00,6.68,4.20,674.02
2012,216,74599.88,0.01,204.16,0.00,10.33,3.60,280.62
2012,217,73601.28,0.81,186.65,0.00,11.22,5.18,347.84
2012,218,72656.77,0.93,279.16,0.00,15.31,2.00,248.43
2012,219,71755.96,0.00,225.71,0.00,9.22,1.04,245.31
2012,220,70891.28,0.00,45.82,0.00,3.99,2.83,748.69
2012,221,70057.04,0.00,178.66,0.00,9.34,3.34,390.23
2012,222,69248.84,3.53,174.96,0.00,9.41,0.47,333.34
2012,223,68463.19,2.48,35.79,0.00,0.40,-0.81,575.58
2012,224,67697.28,0.00,161.51,0.00,3.97,-1.23,419.36
2012,225,66948.80,0.00,264.84,0.00,11.23,-0.58,238.91
2012,226,66215.83,0.00,268.76,0.00,18.19,4.84,307.81
2012,227,65496.76,1.36,202.29,0.00,16.53,9.12,549.03
2012,228,64790.21,5.08,99.13,0.00,13.60,9.12,1004.86
2012,229,64095.00,1.68,111.23,0.00,14.44,10.68,1121.02
2012,230,63410.09,0.00,153.14,0.00,14.61,9.24,885.31
2012,231,62734.61,0.00,182.60,0.00,16.07,9.36,785.01
2012,232,62067.74,0.00,205.89,0.00,17.66,9.49,710.40
2012,233,61408.80,0.00,224.76,0.00,15.96,6.18,548.19
2012,234,60757.16,2.20,153.38,0.00,11.57,3.35,634.65
2012,235,60112.26,0.00,194.35,0.00,17.30,9.50,799.63
2012,236,59473.59,0.00,172.78,0.00,14.09,7.52,794.11
2012,237,58840.71,0.00,158.07,0.00,13.39,7.47,843.19
2012,238,58213.18,0.68,136.69,0.00,12.13,7.10,898.24
2012,239,57590.63,0.66,110.44,0.00,8.37,4.47,840.43
2012,240,56972.72,0.44,57.59,0.00,5.13,3.28,772.78
2012,241,56359.10,0.14,91.84,0.00,4.08,0.96,654.64
2012,242,55749.49,1.07,190.09,0.00,8.70,0.82,523.61
2012,243,55143.61,1.06,95.86,0.00,4.04,0.74,644.36
2012,244,54541.18,0.00,61.41,0.00,3.70,1.68,689.59
2012,245,53941.98,0.00,87.63,0.00,4.37,1.31,671.30
2012,246,53345.76,0.00,89.26,0.00,3.47,0.34,626.01
2012,247,52752.31,2.94,76.08,0.00,4.69,1.03,657.98
2012,248,52161.43,4.52,72.20,0.00,6.91,3.45,782.26
2012,249,51572.91,8.05,94.91,0.00,6.51,1.75,692.69
2012,250,50986.56,4.06,35.36,0.00,2.16,0.59,637.56
2012,251,50402.22,2.29,39.50,0.00,1.38,-0.42,592.36
2012,252,49819.70,0.00,70.63,0.00,1.81,-0.69,580.54
2012,253,49238.85,0.26,71.68,0.00,2.45,-0.18,602.83
2012,254,48659.49,0.00,61.42,0.00,1.73,-0.51,588.24
2012,255,48081.47,0.00,89.35,0.00,3.39,0.00,610.85
2012,256,47504.65,0.35,80.20,0.00,2.90,-0.07,607.70
2012,257,46928.86,0.00,56.78,0.00,1.98,-0.07,607.66
2012,258,46353.98,0.32,43.18,0.00,1.71,0.18,618.90
2012,259,45779.85,0.00,65.56,0.00,2.27,-0.23,600.37
2012,260,45206.33,3.50,78.29,0.00,2.83,-1.56,544.62
2012,261,44633.29,6.26,44.01,0.00,4.56,2.21,716.11
2012,262,44060.59,0.00,71.48,0.00,4.06,1.13,662.64
2012,263,43488.09,0.00,63.94,0.00,3.07,0.46,631.39
2012,264,42915.66,0.00,94.63,0.00,5.75,1.46,678.65
2012,265,42343.17,0.00,45.15,0.00,2.35,0.51,633.95
2012,266,41770.47,3.62,56.84,0.00,4.34,0.95,654.26
2012,267,41197.43,7.37,69.25,0.00,6.77,2.13,711.90
2012,268,40623.92,1.57,82.10,0.00,4.47,0.39,628.24
2012,269,40049.79,0.40,62.90,0.00,2.53,-0.50,588.99
2012,270,39474.91,0.00,39.82,0.00,0.37,-1.50,547.05
2012,271,38899.13,1.78,53.37,0.00,1.18,-1.53,546.03
2012,272,38322.32,0.00,41.68,0.00,1.06,-1.05,565.50
2012,273,37744.31,0.75,58.85,0.00,1.01,-2.25,517.68
2012,274,37164.96,0.00,65.99,0.00,1.19,-2.79,497.31
2012,275,36584.11,0.00,80.91,0.00,2.58,-3.57,469.38
2012,276,36001.61,0.00,83.03,0.00,3.29,-4.25,445.92
2012,277,35417.28,0.00,42.60,0.00,3.51,0.60,637.66
2012,278,34830.95,0.20,30.88,0.00,1.78,-0.37,594.58
2012,279,34242.44,0.55,60.21,0.00,4.97,-0.42,592.26
2012,280,33651.57,0.00,39.31,0.00,3.56,0.35,626.31
2012,281,33058.14,2.40,35.52,0.00,2.68,-1.68,539.88
2012,282,32461.94,0.82,17.73,0.00,0.64,-0.87,573.19
2012,283,31862.76,1.09,22.16,0.00,0.92,-1.17,560.67
2012,284,31260.36,1.60,49.91,1.60,-1.01,-6.23,383.51
2012,285,30654.50,1.26,39.80,0.65,0.47,-3.72,463.80
2012,286,30044.91,1.05,17.85,0.00,-0.15,-2.22,519.04
2012,287,29431.32,2.50,19.62,0.00,-0.87,-4.30,444.03
2012,288,28813.43,2.56,34.62,2.56,-1.81,-10.54,273.96
2012,289,28190.92,0.00,42.96,2.56,-2.47,-11.84,246.90
2012,290,27563.43,0.72,15.13,1.60,-1.45,-3.73,463.55
2012,291,26930.58,3.33,9.53,0.15,-0.39,-2.53,506.91
2012,292,26291.95,0.00,24.18,0.13,-0.83,-5.96,391.61
2012,293,25647.09,0.39,29.54,0.52,-2.86,-12.49,234.27
2012,294,24995.50,0.00,26.96,0.52,-0.82,-16.67,165.98
2012,295,24336.61,0.00,19.21,0.52,-1.44,-7.89,337.38
2012,296,23669.80,0.00,20.35,0.52,-0.02,-10.38,277.44
2012,297,22994.37,0.00,5.06,0.00,0.24,-2.00,527.53
2012,298,22309.53,0.00,3.39,0.00,-1.42,-2.97,490.72
2012,299,21614.39,0.30,6.65,0.00,1.06,-3.04,488.01
2012,300,20907.92,0.13,4.00,0.00,-0.08,-3.16,483.91
2012,301,20188.93,0.00,3.48,0.00,1.17,-1.99,527.59
2012,302,19456.06,0.73,2.20,0.00,-2.21,-4.44,439.45
2012,303,18707.69,0.97,1.48,0.00,-2.79,-4.94,423.03
2012,304,17941.90,0.77,2.04,0.77,-3.21,-6.27,382.50
2012,305,17156.39,0.00,2.82,0.77,-4.41,-9.91,287.97
2012,306,16348.34,2.29,1.69,3.06,-1.90,-9.93,287.55
2012,307,15514.29,0.99,0.89,4.05,-8.05,-11.46,254.56
2012,308,14649.82,0.00,1.56,4.05,-10.88,-19.71,128.04
2012,309,13749.27,0.00,1.11,4.05,-7.52,-18.67,139.99
2012,310,12805.09,0.80,0.56,4.85,-8.65,-23.78,89.52
2012,311,11806.88,0.00,0.47,4.85,-3.13,-23.75,89.77
2012,312,10739.68,0.97,0.08,5.82,-3.45,-10.54,273.95
2012,313,9580.57,0.00,0.00,5.82,-1.34,-8.45,323.07
2012,314,8291.21,0.33,0.00,6.15,-1.10,-8.70,316.83
2012,315,6798.03,0.00,0.00,6.15,-2.80,-8.68,317.13
2012,316,4919.05,0.00,0.01,6.15,-7.25,-14.96,191.33
2012,317,1642.51,0.00,0.00,6.15,-6.54,-14.90,192.27
2012,318,0.00,0.00,0.00,6.15,-9.48,-16.32,170.84
2012,319,0.00,0.00,0.00,6.15,-12.69,-17.38,156.22
2012,320,0.00,0.00,0.00,6.15,-11.68,-16.10,174.05
2012,321,0.00,0.00,0.00,6.15,-13.77,-17.61,153.25
2012,322,0.00,0.00,0.00,6.15,-13.98,-18.19,145.89
2012,323,0.00,0.00,0.00,6.15,-14.50,-17.73,151.76
2012,324,0.00,0.00,0.00,6.15,-13.96,-26.00,73.19
2012,325,0.00,0.00,0.00,6.15,-16.61,-22.87,97.07
2012,326,0.00,0.00,0.00,6.15,-15.91,-18.11,146.89
2012,327,0.00,0.00,0.00,6.15,-17.38,-24.86,81.18
2012,328,0.00,0.00,0.00,6.15,-19.15,-24.91,80.81
2012,329,0.00,0.00,0.00,6.15,-16.67,-24.15,86.56
2012,330,0.00,0.00,0.00,6.15,-10.73,-20.17,123.04
2012,331,0.00,0.00,0.00,6.15,-9.43,-21.57,108.92
2012,332,0.00,0.00,0.00,6.15,-21.58,-25.87,74.05
2012,333,0.00,0.00,0.00,6.15,-13.48,-24.75,82.03
2012,334,0.00,0.00,0.00,6.15,-11.91,-15.31,185.93
2012,335,0.00,0.00,0.00,6.15,-11.49,-16.07,174.52
2012,336,0.00,0.51,0.00,6.66,-11.11,-19.83,126.69
2012,337,0.00,0.00,0.00,6.66,-13.33,-16.50,168.25
2012,338,0.00,0.00,0.00,6.66,-15.13,-18.46,142.63
2012,339,0.00,0.00,0.00,6.66,-14.78,-19.18,134.06
2012,340,0.00,0.00,0.00,6.66,-13.90,-18.64,140.43
2012,341,0.00,0.00,0.00,6.66,-13.51,-23.80,89.31
2012,342,0.00,0.00,0.00,6.66,-23.12,-27.26,65.14
2012,343,0.00,0.00,0.00,6.66,-23.58,-26.53,69.74
2012,344,0.00,0.00,0.00,6.66,-21.06,-24.86,81.20
2012,345,0.00,0.00,0.00,6.66,-22.33,-28.05,60.58
2012,346,0.00,0.00,0.00,6.66,-19.01,-26.18,72.01
2012,347,0.00,0.00,0.00,6.66,-25.00,-33.10,37.35
2012,348,0.00,0.00,0.00,6.66,-26.22,-34.64,32.08
2012,349,0.00,0.00,0.00,6.66,-28.68,-33.26,36.77
2012,350,0.00,0.00,0.00,6.66,-25.35,-34.20,33.53
2012,351,0.00,0.00,0.00,6.66,-21.25,-28.99,55.43
2012,352,0.00,0.00,0.00,6.66,-21.94,-31.34,44.31
2012,353,0.00,0.00,0.00,6.66,-18.77,-25.47,76.80
2012,354,0.00,0.00,0.00,6.66,-23.87,-32.47,39.72
2012,355,0.00,0.00,0.00,6.66,-24.29,-32.30,40.41
2012,356,0.00,0.00,0.00,6.66,-15.54,-25.72,75.08
2012,357,0.00,0.00,0.00,6.66,-14.69,-19.73,127.81
2012,358,0.00,0.00,0.00,6.66,-13.59,-17.60,153.34
2012,359,0.00,0.00,0.00,6.66,-15.22,-22.22,102.82
2012,360,0.00,0.00,0.00,6.66,-22.70,-24.34,85.11
2012,361,0.00,0.00,0.00,6.66,-20.99,-23.12,94.92
2012,362,0.00,0.00,0.00,6.66,-21.26,-23.18,94.42
2012,363,0.00,0.00,0.00,6.66,-21.69,-26.63,69.10
2012,364,0.00,0.00,0.00,6.66,-23.29,-26.73,68.46
2012,365,0.00,0.00,0.00,6.66,-24.13,-27.83,61.80
2013,1,0.00,0.00,0.00,19.42,-18.03,-21.29,111.60
2013,2,0.00,0.00,0.00,19.42,-18.09,-21.17,112.74
2013,3,0.00,0.00,0.00,19.42,-16.04,-20.48,119.77
2013,4,0.00,0.00,0.00,19.42,-11.34,-16.88,163.00
2013,5,0.00,0.00,0.00,19.42,-14.41,-19.36,131.94
2013,6,0.00,0.00,0.00,19.42,-16.41,-22.28,102.30
2013,7,0.00,0.00,0.00,19.42,-17.12,-21.60,108.62
2013,8,0.00,0.00,0.00,19.42,-15.49,-20.28,121.84
2013,9,0.00,0.00,0.00,19.42,-16.83,-29.02,55.30
2013,10,0.00,0.00,0.00,19.42,-25.40,-29.77,51.51
2013,11,0.00,0.00,0.00,19.42,-25.08,-30.97,45.94
2013,12,0.00,0.00,0.00,19.42,-19.81,-24.45,84.25
2013,13,0.00,1.17,0.00,20.59,-15.07,-20.39,120.72
2013,14,0.00,0.00,0.00,20.59,-15.99,-21.63,108.37
2013,15,0.00,0.00,0.00,20.59,-21.50,-26.71,68.54
2013,16,0.00,0.00,0.00,20.59,-24.18,-27.83,61.80
2013,17,0.00,0.00,0.00,20.59,-21.33,-27.46,63.98
2013,18,0.00,0.00,0.00,20.59,-21.78,-27.53,63.56
2013,19,0.00,0.00,0.00,20.59,-20.90,-26.34,70.96
2013,20,0.00,0.00,0.00,20.59,-20.71,-23.08,95.26
2013,21,0.00,0.00,0.00,20.59,-19.89,-21.21,112.41
2013,22,0.00,0.00,0.00,20.59,-20.38,-22.31,101.99
2013,23,0.00,0.00,0.00,20.59,-20.56,-24.05,87.38
2013,24,0.00,0.00,0.00,20.59,-22.44,-25.48,76.74
2013,25,0.00,0.00,0.00,20.59,-20.75,-24.47,84.13
2013,26,0.00,0.00,0.00,20.59,-22.66,-26.17,72.06
2013,27,0.00,0.00,0.00,20.59,-21.58,-25.06,79.71
2013,28,3645.36,0.00,0.02,20.59,-23.69,-27.76,62.20
2013,29,5919.83,0.00,0.06,20.59,-25.48,-30.27,49.10
2013,30,7570.73,0.00,0.06,20.59,-27.18,-29.78,51.45
2013,31,8949.91,0.00,0.08,20.59,-26.54,-28.95,55.66
2013,32,10168.45,0.00,0.22,20.59,-26.20,-30.36,48.69
2013,33,11278.43,0.00,0.44,20.59,-21.98,-29.96,50.57
2013,34,12309.17,0.00,0.36,20.59,-21.58,-26.08,72.69
2013,35,13279.07,0.00,0.53,20.59,-25.71,-30.22,49.33
2013,36,14200.54,0.00,0.86,20.59,-27.50,-30.67,47.27
2013,37,15082.39,0.00,1.92,20.59,-24.72,-31.79,42.44
2013,38,15931.17,0.00,2.68,20.59,-25.95,-37.58,23.85
2013,39,16751.85,0.00,2.35,20.59,-32.27,-35.89,28.33
