Latitude: 68.251  Longitude: -149.092
X & Y on Lambert Conformal Conic: -2056575.6 3456818.31
Tile: 14236
Elevation: 1588 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2012,16,7016.55,0.00,0.22,40.76,-25.38,-31.36,44.24
2012,17,7939.26,0.00,0.30,40.76,-22.83,-29.27,53.99
2012,18,8793.08,7.18,0.37,47.94,-15.07,-26.56,69.50
2012,19,9596.27,8.63,0.41,56.57,-17.45,-24.19,86.26
2012,20,10360.47,0.00,0.70,56.57,-16.80,-24.09,87.04
2012,21,11093.62,0.00,0.99,56.57,-25.62,-34.34,33.07
2012,22,11801.38,0.00,0.14,56.57,-36.75,-36.75,25.95
2012,23,12487.97,0.00,1.10,56.57,-33.08,-38.27,22.22
2012,24,13156.57,0.00,1.41,56.57,-34.69,-38.91,20.80
2012,25,13809.71,0.00,1.12,56.57,-36.60,-39.18,20.23
2012,26,14449.39,0.00,1.82,56.57,-34.23,-37.87,23.16
2012,27,15077.21,0.00,2.39,56.57,-34.98,-39.40,19.77
2012,28,15694.52,0.00,4.13,56.57,-33.60,-39.14,20.30
2012,29,16302.43,0.00,5.47,56.57,-31.33,-37.57,23.87
2012,30,16901.87,0.00,5.40,56.57,-32.99,-38.28,22.19
2012,31,17493.63,0.00,5.51,56.57,-33.72,-38.42,21.89
2012,32,18078.39,0.00,12.46,56.57,-25.05,-39.01,20.58
2012,33,18656.74,6.19,10.91,62.76,-14.90,-32.05,41.37
2012,34,19229.21,3.93,12.02,66.69,-13.49,-28.52,57.98
2012,35,19796.22,0.00,18.32,66.69,-15.66,-31.09,45.40
2012,36,20358.19,0.00,20.39,66.69,-6.22,-19.06,135.38
2012,37,20915.46,0.00,18.00,66.69,-3.47,-11.75,248.62
2012,38,21468.35,0.00,17.93,66.69,-3.33,-10.61,272.33
2012,39,22017.13,0.00,23.85,66.69,-3.75,-12.73,229.79
2012,40,22562.07,0.00,27.56,66.69,-2.53,-12.41,235.73
2012,41,23103.39,0.00,21.98,66.69,-4.72,-10.86,266.94
2012,42,23641.31,0.00,26.06,66.69,-6.86,-13.33,218.85
2012,43,24176.00,0.00,31.26,66.69,-7.07,-14.42,200.03
2012,44,24707.66,0.00,25.58,66.69,-8.14,-13.33,218.81
2012,45,25236.44,0.00,31.98,66.69,-6.92,-13.07,223.36
2012,46,25762.49,0.00,41.43,66.69,-7.81,-15.68,180.29
2012,47,26285.95,0.00,29.57,66.69,-10.32,-15.00,190.64
2012,48,26806.95,0.00,40.65,66.69,-9.07,-15.19,187.73
2012,49,27325.62,0.00,51.22,66.69,-9.48,-17.11,159.83
2012,50,27842.06,0.00,51.57,66.69,-11.74,-18.81,138.40
2012,51,28356.39,0.00,69.13,66.69,-11.90,-22.37,101.47
2012,52,28868.71,0.00,54.37,66.69,-16.95,-23.43,92.34
2012,53,29379.12,0.00,65.71,66.69,-16.43,-24.34,85.09
2012,54,29887.71,0.00,56.17,66.69,-18.55,-24.53,83.65
2012,55,30394.56,0.00,60.57,66.69,-19.67,-25.84,74.28
2012,56,30899.77,0.00,67.60,66.69,-23.38,-30.12,49.80
2012,57,31403.41,0.00,88.80,66.69,-24.72,-34.18,33.59
2012,58,31905.56,0.00,83.36,66.69,-33.09,-41.03,16.66
2012,59,32406.30,0.00,105.80,66.69,-27.17,-38.57,21.55
2012,60,32905.71,0.00,93.16,66.69,-23.87,-32.30,40.38
2012,61,33403.85,0.00,108.62,66.69,-22.70,-33.07,37.45
2012,62,33900.80,0.00,104.25,66.69,-22.90,-31.74,42.66
2012,63,34396.61,0.00,106.83,66.69,-22.95,-31.36,44.23
2012,64,34891.37,0.00,115.74,66.69,-21.76,-30.63,47.46
2012,65,35385.13,0.00,135.99,66.69,-20.62,-31.72,42.74
2012,66,35877.96,0.00,92.21,66.69,-23.69,-29.33,53.70
2012,67,36369.92,0.00,92.51,66.69,-23.15,-28.54,57.86
2012,68,36861.08,0.00,142.26,66.69,-19.92,-29.53,52.68
2012,69,37351.48,0.00,128.21,66.69,-21.49,-29.08,54.96
2012,70,37841.20,0.00,137.48,66.69,-22.63,-30.56,47.79
2012,71,38330.30,0.00,120.32,66.69,-22.36,-28.67,57.13
2012,72,38818.82,0.00,67.80,66.69,-23.67,-26.84,67.76
2012,73,39306.84,0.00,142.80,66.69,-21.86,-29.10,54.87
2012,74,39794.40,0.00,166.45,66.69,-20.62,-29.63,52.20
2012,75,40281.57,0.00,181.02,66.69,-21.25,-31.42,43.98
2012,76,40768.40,0.00,179.76,66.69,-23.02,-32.56,39.40
2012,77,41254.95,0.00,157.76,66.69,-24.97,-32.39,40.03
2012,78,41741.28,0.00,190.64,66.69,-26.93,-36.74,25.97
2012,79,42227.43,0.00,134.82,66.69,-30.99,-36.69,26.13
2012,80,42713.48,0.00,218.85,66.69,-23.69,-36.04,27.89
2012,81,43199.47,0.00,180.38,66.69,-19.74,-27.66,62.81
2012,82,43685.46,0.00,216.92,66.69,-17.55,-28.35,58.89
2012,83,44171.50,0.00,196.60,66.69,-19.22,-27.83,61.81
2012,84,44657.66,1.63,180.65,68.32,-16.45,-23.84,89.01
2012,85,45143.98,0.00,181.62,68.32,-17.82,-25.07,79.69
2012,86,45630.53,0.00,240.09,68.32,-15.55,-27.06,66.41
2012,87,46117.36,0.00,246.86,68.32,-16.22,-28.03,60.66
2012,88,46604.53,0.00,245.90,68.32,-12.96,-24.31,85.34
2012,89,47092.10,0.00,251.09,68.32,-10.87,-22.34,101.73
2012,90,47580.11,0.00,231.60,68.32,-11.28,-20.75,116.98
2012,91,48068.63,0.00,241.69,68.32,-11.66,-21.53,109.27
2012,92,48557.73,0.00,224.03,68.32,-14.65,-23.06,95.44
2012,93,49047.45,0.00,222.77,68.32,-15.07,-23.21,94.20
2012,94,49537.85,0.00,259.27,68.32,-10.41,-20.72,117.36
2012,95,50029.00,0.00,262.29,68.32,-8.38,-18.59,131.03
2012,96,50520.96,0.00,247.57,68.32,-7.53,-16.63,154.11
2012,97,51013.79,0.00,203.46,68.32,-6.74,-13.57,201.48
2012,98,51507.55,0.00,205.51,68.32,-9.70,-16.40,167.46
2012,99,52002.30,0.00,118.62,68.32,-10.66,-14.19,203.91
2012,100,52498.12,0.00,269.54,68.32,-3.63,-13.08,160.51
2012,101,52995.06,0.00,233.22,68.32,-3.20,-10.70,207.47
2012,102,53493.20,0.00,296.80,68.32,0.75,-10.34,129.71
2012,103,53992.60,0.00,283.76,68.32,-0.94,-10.95,136.50
2012,104,54493.34,0.00,271.32,68.32,-3.36,-12.46,136.64
2012,105,54995.49,0.00,133.44,68.32,-6.41,-10.21,266.64
2012,106,55499.13,0.00,152.02,68.32,-4.39,-8.64,272.75
2012,107,56004.33,0.00,274.05,68.32,1.86,-6.68,168.13
2012,108,56511.18,0.00,265.62,67.76,3.34,-4.67,189.24
2012,109,57019.77,0.00,271.25,67.71,2.26,-5.88,133.36
2012,110,57530.17,0.00,295.47,67.71,2.18,-6.88,122.86
2012,111,58042.48,0.00,319.52,67.71,2.06,-8.26,109.56
2012,112,58556.81,0.00,234.27,67.71,-0.71,-7.06,134.32
2012,113,59073.25,0.00,260.32,67.71,-0.02,-7.17,119.89
2012,114,59591.91,0.00,228.60,67.63,0.19,-5.81,142.18
2012,115,60112.91,0.00,196.40,67.12,0.18,-4.79,184.75
2012,116,60636.36,0.00,148.43,67.03,-2.22,-5.78,245.49
2012,117,61162.41,0.00,278.20,67.03,-3.68,-10.79,88.51
2012,118,61691.18,0.00,308.38,67.03,-4.31,-12.41,76.97
2012,119,62222.83,0.00,243.37,67.03,-2.99,-8.71,114.93
2012,120,62757.52,0.00,384.52,67.03,-3.27,-16.15,55.38
2012,121,63295.43,11.03,189.71,78.06,-13.09,-18.96,101.07
2012,122,63836.74,6.21,180.22,84.27,-16.37,-21.76,97.65
2012,123,64381.67,5.65,267.71,89.92,-12.32,-21.94,79.72
2012,124,64930.45,0.00,298.48,89.92,-12.02,-18.92,90.37
2012,125,65483.33,0.00,273.54,89.92,-14.24,-20.24,83.13
2012,126,66040.59,0.00,419.80,89.92,-5.55,-21.15,35.06
2012,127,66602.54,0.00,409.51,89.92,-0.75,-14.32,65.16
2012,128,67169.55,0.00,389.23,89.92,-1.03,-12.45,76.74
2012,129,67742.00,0.00,356.10,89.92,0.61,-8.87,104.11
2012,130,68320.34,0.00,190.69,89.92,-1.84,-5.99,207.90
2012,131,68905.09,0.00,226.49,89.92,-1.62,-6.57,161.83
2012,132,69496.83,2.38,188.12,89.58,0.32,-5.20,205.11
2012,133,70096.25,5.05,143.24,88.20,1.31,-2.70,330.85
2012,134,70704.14,0.00,259.21,87.05,2.26,-3.27,201.70
2012,135,71321.43,4.42,147.59,86.34,-0.22,-4.31,332.44
2012,136,71949.23,0.00,274.28,85.38,2.23,-3.73,209.65
2012,137,72588.87,0.00,131.39,84.01,-0.14,-2.74,422.48
2012,138,73241.98,0.00,260.92,82.43,3.22,-2.24,233.75
2012,139,73910.55,0.00,303.08,80.56,5.06,-1.54,188.88
2012,140,74597.09,0.00,277.35,78.05,5.81,-0.03,225.52
2012,141,75304.81,0.00,261.47,75.02,6.59,1.22,256.14
2012,142,76037.90,0.00,330.78,71.54,9.81,2.27,253.67
2012,143,76802.02,0.00,332.08,68.15,9.72,2.07,249.78
2012,144,77605.12,0.00,312.06,64.44,9.87,2.85,265.02
2012,145,78458.81,0.00,298.54,61.39,7.90,1.25,234.67
2012,146,79381.34,0.00,242.69,59.97,2.54,-2.60,230.53
2012,147,80404.18,5.03,162.13,65.00,-1.71,-6.21,282.77
2012,148,81590.62,0.00,230.05,65.00,-3.26,-8.04,216.31
2012,149,83112.90,0.00,322.99,63.24,5.96,-1.80,184.93
2012,150,86400.00,0.00,335.00,60.35,9.72,0.87,227.76
2012,151,86400.00,0.00,292.86,57.51,7.72,0.77,226.06
2012,152,86400.00,0.00,327.26,54.45,9.76,1.29,235.39
2012,153,86400.00,0.00,225.28,51.23,6.56,1.66,315.77
2012,154,86400.00,7.92,219.02,48.47,7.47,0.57,296.70
2012,155,86400.00,0.00,319.27,44.68,10.95,3.01,268.41
2012,156,86400.00,0.00,286.09,39.50,12.87,6.35,344.37
2012,157,86400.00,0.00,319.42,34.12,14.45,6.80,356.12
2012,158,86400.00,0.00,354.17,28.89,15.97,6.46,347.23
2012,159,86400.00,0.00,331.44,24.01,13.69,5.60,325.78
2012,160,86400.00,0.00,254.06,18.87,11.68,6.25,403.89
2012,161,86400.00,0.00,312.92,13.12,15.13,7.69,379.84
2012,162,86400.00,0.00,285.24,7.12,14.75,8.29,396.93
2012,163,86400.00,18.53,231.47,3.66,9.66,2.23,360.68
2012,164,86400.00,0.00,228.23,2.62,1.29,-3.53,369.95
2012,165,86400.00,0.00,308.81,0.82,5.65,-1.71,309.79
2012,166,86400.00,0.00,226.30,0.00,9.33,3.75,543.91
2012,167,86400.00,0.00,177.07,0.00,10.92,6.66,760.71
2012,168,86400.00,0.00,217.84,0.00,11.43,6.05,633.85
2012,169,86400.00,0.00,301.76,0.00,10.86,2.18,371.43
2012,170,86400.00,0.00,316.74,0.00,11.01,1.27,330.81
2012,171,86400.00,0.00,221.50,0.00,13.66,8.03,692.40
2012,172,86400.00,0.00,215.66,0.00,14.43,8.99,745.58
2012,173,86400.00,0.00,188.08,0.00,13.51,8.91,826.73
2012,174,86400.00,0.00,246.04,0.00,12.95,6.65,585.66
2012,175,86400.00,0.00,220.63,0.00,14.03,8.54,700.96
2012,176,86400.00,3.64,205.48,0.00,17.31,9.57,763.02
2012,177,86400.00,15.67,173.26,0.00,13.40,7.38,802.01
2012,178,86400.00,0.00,109.50,0.00,9.79,7.21,1015.87
2012,179,86400.00,0.00,252.00,0.00,13.04,6.40,676.29
2012,180,86400.00,4.57,35.86,0.00,7.82,7.04,1004.14
2012,181,86400.00,3.49,158.02,0.00,11.64,6.43,901.77
2012,182,86400.00,4.18,107.43,0.00,10.74,7.42,1030.55
2012,183,86400.00,0.00,61.93,0.00,8.04,6.84,990.46
2012,184,86400.00,5.34,102.19,0.00,10.65,7.56,1040.28
2012,185,86400.00,2.18,143.95,0.00,12.28,7.75,1054.25
2012,186,86400.00,3.68,185.32,0.00,13.63,7.31,941.83
2012,187,86400.00,4.08,142.61,0.00,12.43,7.96,1069.20
2012,188,86400.00,0.00,110.16,0.00,10.87,8.49,1108.24
2012,189,86400.00,3.63,98.97,0.00,11.00,8.13,1082.00
2012,190,86400.00,3.18,133.95,0.00,11.37,7.37,1027.09
2012,191,86400.00,0.00,166.83,0.00,9.65,6.02,936.06
2012,192,86400.00,5.20,124.53,0.00,8.92,5.33,892.45
2012,193,86400.00,0.00,256.04,0.00,11.54,5.25,780.71
2012,194,86400.00,0.00,154.21,0.00,12.04,8.67,1122.13
2012,195,84214.35,6.88,151.95,0.00,11.60,7.13,1010.16
2012,196,82294.92,8.45,130.92,0.00,8.80,5.21,885.11
2012,197,80975.77,0.00,199.64,0.00,8.77,4.64,850.59
2012,198,79881.86,5.49,82.07,0.00,6.47,4.40,835.98
2012,199,78913.97,8.24,131.61,0.00,5.65,2.29,720.01
2012,200,78028.43,4.19,104.69,0.00,4.25,1.73,691.99
2012,201,77201.59,2.26,92.70,0.00,5.48,3.29,773.20
2012,202,76418.99,3.60,114.06,0.00,6.91,4.18,823.34
2012,203,75671.07,0.00,138.02,0.00,6.59,4.17,822.61
2012,204,74951.16,0.00,297.88,0.00,12.28,5.51,878.40
2012,205,74254.40,5.70,145.34,0.00,10.65,7.05,1004.69
2012,206,73577.12,3.77,160.06,0.00,8.72,4.79,859.06
2012,207,72916.49,0.00,198.44,0.00,8.42,4.87,863.93
2012,208,72270.27,0.00,302.91,0.00,12.83,5.81,917.08
2012,209,71636.68,0.00,238.55,0.00,12.48,7.82,1059.36
2012,210,71014.24,0.00,197.33,0.00,9.07,5.45,899.42
2012,211,70401.74,0.00,122.86,0.00,9.67,7.53,1038.20
2012,212,69798.16,0.00,263.57,0.00,11.94,6.51,967.89
2012,213,69202.63,0.00,205.25,0.00,8.69,4.85,863.19
2012,214,68614.44,0.00,236.37,0.00,8.78,4.15,821.68
2012,215,68032.93,10.61,171.37,0.00,8.45,3.99,812.36
2012,216,67457.57,7.35,73.05,0.00,5.06,3.40,779.34
2012,217,66887.87,5.30,86.08,0.00,5.03,3.05,760.09
2012,218,66323.42,0.00,228.77,0.00,8.35,3.93,808.91
2012,219,65763.83,11.48,199.58,0.00,6.80,1.22,666.88
2012,220,65208.78,8.61,171.43,0.00,2.27,-2.14,522.00
2012,221,64657.96,0.00,284.56,0.00,4.80,-1.50,547.27
2012,222,64111.12,0.00,161.95,0.00,6.92,3.88,805.99
2012,223,63568.01,0.00,159.02,0.00,6.74,3.78,800.41
2012,224,63028.41,0.00,155.62,0.00,7.32,4.40,836.24
2012,225,62492.12,0.00,202.83,0.00,8.18,4.19,824.12
2012,226,61958.96,0.00,259.34,0.00,10.73,4.88,864.97
2012,227,61428.76,0.00,116.51,0.00,9.34,7.13,1010.57
2012,228,60901.36,10.09,82.68,0.00,8.47,6.38,959.32
2012,229,60376.61,9.22,76.83,0.00,6.84,4.92,866.85
2012,230,59854.39,6.35,52.15,0.00,5.00,3.79,800.89
2012,231,59334.57,3.73,53.80,0.00,4.69,3.42,780.48
2012,232,58817.02,4.64,91.79,0.00,5.27,2.92,753.31
2012,233,58301.64,4.42,146.64,0.00,7.40,3.30,773.95
2012,234,57788.32,4.18,144.04,0.00,6.27,2.29,720.13
2012,235,57276.97,0.00,243.65,0.00,6.51,0.87,650.45
2012,236,56767.48,0.00,270.14,0.00,10.75,3.30,773.61
2012,237,56259.76,5.64,206.00,0.00,9.96,1.69,689.74
2012,238,55753.74,5.99,95.29,0.00,3.91,1.28,669.71
2012,239,55249.33,3.21,95.52,0.00,2.73,0.10,614.94
2012,240,54746.43,5.69,115.78,0.00,0.79,-2.48,508.86
2012,241,54244.99,1.58,158.44,0.00,0.95,-2.46,509.63
2012,242,53744.92,4.66,96.31,0.00,1.55,-1.19,559.98
2012,243,53246.16,10.88,179.81,0.00,5.10,-1.45,549.08
2012,244,52748.62,12.98,120.10,0.00,4.50,0.82,647.97
2012,245,52252.24,4.56,122.04,0.00,2.82,-0.95,569.67
2012,246,51756.96,5.50,105.65,0.00,0.93,-2.31,515.47
2012,247,51262.71,2.72,107.15,0.00,3.03,-0.36,594.70
2012,248,50769.42,7.01,49.50,0.00,3.27,1.81,696.01
2012,249,50277.03,11.07,70.98,0.00,2.78,0.60,637.70
2012,250,49785.48,13.16,104.75,0.00,1.60,-1.76,536.70
2012,251,49294.70,8.25,126.07,0.00,-1.10,-5.32,411.15
2012,252,48804.65,0.00,70.01,0.00,-7.24,-8.81,314.02
2012,253,48315.25,0.00,117.71,0.00,-7.28,-10.08,284.20
2012,254,47826.44,0.00,221.28,0.00,-1.13,-8.47,322.40
2012,255,47338.18,0.00,159.33,0.00,-0.57,-4.89,424.82
2012,256,46850.39,0.00,64.67,0.00,-3.55,-5.11,417.62
2012,257,46363.03,0.00,181.44,0.00,-0.47,-5.96,391.53
2012,258,45876.04,0.00,117.50,0.00,-1.54,-4.74,429.49
2012,259,45389.36,3.30,58.81,0.00,-2.94,-5.05,419.60
2012,260,44902.93,6.06,110.25,0.00,0.70,-3.87,458.83
2012,261,44416.69,10.83,89.20,0.00,0.63,-2.99,489.90
2012,262,43930.60,7.31,26.20,0.00,-2.70,-3.55,469.87
2012,263,43444.59,9.80,37.83,0.00,-0.73,-2.17,520.63
2012,264,42958.60,4.34,74.05,0.00,1.80,-1.33,554.29
2012,265,42472.59,7.26,43.03,0.00,-0.07,-1.81,534.66
2012,266,41986.50,3.01,102.73,0.00,3.17,-1.76,536.67
2012,267,41500.27,7.16,54.75,0.00,3.87,1.51,680.90
2012,268,41013.84,0.00,171.37,0.00,2.88,-6.12,386.75
2012,269,40527.15,0.00,136.82,0.00,-4.45,-9.79,290.68
2012,270,40040.16,0.00,125.68,0.00,-6.28,-11.18,260.27
2012,271,39552.81,0.00,41.78,0.00,-7.96,-9.38,300.25
2012,272,39065.03,3.42,128.09,3.42,-3.66,-12.68,230.57
2012,273,38576.76,3.57,90.82,6.99,-2.98,-7.66,343.60
2012,274,38087.96,0.00,119.08,6.99,-1.71,-6.45,377.04
2012,275,37598.57,0.00,68.79,6.99,-5.00,-7.55,346.32
2012,276,37108.51,0.00,85.15,6.99,-4.73,-8.08,332.40
2012,277,36617.75,2.36,46.99,6.84,-3.12,-5.63,401.67
2012,278,36126.20,0.00,113.29,6.84,-0.74,-6.18,385.09
2012,279,35633.82,2.03,72.79,6.68,-0.95,-5.61,402.02
2012,280,35140.53,3.35,38.93,6.05,-2.18,-4.52,436.91
2012,281,34646.29,0.00,61.68,6.05,-3.83,-6.73,368.95
2012,282,34151.01,0.00,97.09,6.05,-6.71,-12.02,243.30
2012,283,33654.64,0.00,96.51,6.05,-9.97,-15.59,181.62
2012,284,33157.11,0.00,95.34,6.05,-9.73,-15.62,181.17
2012,285,32658.35,3.47,63.39,9.52,-8.12,-13.43,217.01
2012,286,32158.29,0.00,32.26,9.52,-12.96,-14.76,194.51
2012,287,31656.86,0.00,75.06,9.52,-10.23,-15.23,187.09
2012,288,31153.98,0.00,49.31,9.52,-14.90,-18.05,147.64
2012,289,30649.57,0.00,38.03,9.52,-15.89,-18.41,143.24
2012,290,30143.56,3.09,38.90,12.62,-13.95,-17.71,151.93
2012,291,29635.86,0.00,19.07,12.62,-11.76,-13.05,223.82
2012,292,29126.38,0.00,7.65,12.62,-10.02,-10.02,285.47
2012,293,28615.04,0.00,31.72,12.62,-9.96,-12.56,232.84
2012,294,28101.74,0.00,49.47,12.62,-9.58,-14.44,199.73
2012,295,27586.37,0.00,36.71,12.62,-9.71,-13.29,219.41
2012,296,27068.84,0.00,55.76,12.62,-6.09,-13.63,213.41
2012,297,26549.03,0.00,49.22,12.62,-6.44,-13.36,218.16
2012,298,26026.82,0.00,43.06,12.62,-6.21,-12.26,238.53
2012,299,25502.10,0.00,41.68,12.62,-5.36,-11.88,246.11
2012,300,24974.71,6.65,26.11,19.26,-5.88,-11.56,252.44
2012,301,24444.53,0.00,29.13,19.26,-2.82,-7.74,341.42
2012,302,23911.38,0.00,30.01,19.26,-3.61,-9.25,303.36
2012,303,23375.12,0.00,26.77,19.26,-9.08,-14.73,195.05
2012,304,22835.54,0.00,12.13,19.26,-13.17,-15.51,182.85
2012,305,22292.45,3.50,2.71,22.76,-14.35,-14.75,194.70
2012,306,21745.64,3.72,11.41,26.48,-14.66,-18.30,144.57
2012,307,21194.85,0.00,18.90,26.48,-14.91,-20.82,116.34
2012,308,20639.83,0.00,11.64,26.48,-21.37,-24.74,82.09
2012,309,20080.27,0.00,4.55,26.48,-21.69,-22.99,96.03
2012,310,19515.85,0.00,13.39,26.48,-17.64,-23.70,90.11
2012,311,18946.19,0.00,12.94,26.48,-14.52,-21.72,107.48
2012,312,18370.86,0.00,10.06,26.48,-14.07,-19.68,128.38
2012,313,17789.40,0.00,10.43,26.48,-10.46,-20.35,121.17
2012,314,17201.25,0.00,7.26,26.48,-11.20,-17.67,152.44
2012,315,16605.78,0.00,6.50,26.48,-10.53,-17.25,157.95
2012,316,16002.25,0.00,5.40,26.48,-11.74,-18.08,147.21
2012,317,15389.81,0.00,4.72,26.48,-13.39,-21.02,114.28
2012,318,14767.44,0.00,3.42,26.48,-14.49,-21.74,107.30
2012,319,14133.92,0.00,3.18,26.48,-19.38,-27.39,64.41
2012,320,13487.80,0.00,2.45,26.48,-18.67,-25.31,77.96
2012,321,12827.27,0.00,1.69,26.48,-19.32,-25.30,78.05
2012,322,12150.11,0.00,1.13,26.48,-19.20,-26.79,68.04
2012,323,11453.48,0.00,1.01,26.48,-22.48,-30.13,49.77
2012,324,10733.74,0.00,0.82,26.48,-19.01,-26.13,72.35
2012,325,9986.02,0.00,0.56,26.48,-18.29,-23.81,89.30
2012,326,9203.67,0.00,0.50,26.48,-18.15,-25.02,80.01
2012,327,8377.16,0.00,0.37,26.48,-16.14,-24.34,85.11
2012,328,7492.08,0.00,0.26,26.48,-14.52,-21.39,110.62
2012,329,6524.84,0.00,0.17,26.48,-14.20,-19.96,125.33
2012,330,5431.98,0.00,0.14,26.48,-9.48,-18.13,146.65
2012,331,4114.92,0.00,0.09,26.48,-8.95,-19.26,133.12
2012,332,2203.34,0.00,0.02,26.48,-13.91,-22.46,100.63
2012,333,0.00,0.00,0.00,26.48,-15.74,-23.54,91.42
2012,334,0.00,0.00,0.00,26.48,-16.89,-22.09,104.07
2012,335,0.00,0.00,0.00,26.48,-17.36,-23.32,93.30
2012,336,0.00,0.00,0.00,26.48,-15.92,-22.94,96.49
2012,337,0.00,0.00,0.00,26.48,-18.96,-25.66,75.49
2012,338,0.00,0.00,0.00,26.48,-21.80,-25.90,73.86
2012,339,0.00,0.00,0.00,26.48,-24.12,-30.87,46.36
2012,340,0.00,0.00,0.00,26.48,-28.97,-30.63,47.44
2012,341,0.00,0.00,0.00,26.48,-28.06,-32.16,40.94
2012,342,0.00,0.00,0.00,26.48,-21.55,-27.43,64.13
2012,343,0.00,0.00,0.00,26.48,-20.42,-28.79,56.48
2012,344,0.00,0.00,0.00,26.48,-22.32,-27.80,62.00
2012,345,0.00,0.00,0.00,26.48,-21.71,-27.60,63.13
2012,346,0.00,0.00,0.00,26.48,-20.24,-27.81,61.93
2012,347,0.00,0.00,0.00,26.48,-21.84,-30.15,49.69
2012,348,0.00,0.00,0.00,26.48,-24.27,-30.52,47.95
2012,349,0.00,0.00,0.00,26.48,-27.21,-33.02,37.64
2012,350,0.00,0.00,0.00,26.48,-25.88,-34.20,33.52
2012,351,0.00,0.00,0.00,26.48,-22.79,-29.63,52.18
2012,352,0.00,0.00,0.00,26.48,-19.41,-30.26,49.17
2012,353,0.00,0.00,0.00,26.48,-19.20,-28.43,58.46
2012,354,0.00,0.00,0.00,26.48,-24.25,-32.06,41.34
2012,355,0.00,0.00,0.00,26.48,-21.53,-30.58,47.67
2012,356,0.00,0.00,0.00,26.48,-18.40,-25.08,79.57
2012,357,0.00,0.00,0.00,26.48,-16.76,-23.55,91.36
2012,358,0.00,0.00,0.00,26.48,-16.53,-25.15,79.10
2012,359,0.00,0.00,0.00,26.48,-19.31,-25.61,75.87
2012,360,0.00,0.00,0.00,26.48,-13.02,-23.37,92.87
2012,361,0.00,0.00,0.00,26.48,-13.06,-19.76,127.49
2012,362,0.00,0.00,0.00,26.48,-13.71,-19.57,129.60
2012,363,0.00,0.00,0.00,26.48,-14.04,-21.47,109.84
2012,364,0.00,0.00,0.00,26.48,-15.22,-22.34,101.78
2012,365,0.00,0.00,0.00,26.48,-12.11,-21.61,108.55
2013,1,0.00,0.00,0.00,54.02,-7.11,-14.39,200.55
2013,2,0.00,0.00,0.00,54.02,-7.96,-16.12,173.79
2013,3,0.00,0.00,0.00,54.02,-5.82,-13.35,218.41
2013,4,0.00,0.00,0.00,54.02,-6.15,-13.69,212.38
2013,5,0.00,0.00,0.00,54.02,-9.27,-16.26,171.68
2013,6,0.00,0.00,0.00,54.02,-12.03,-21.29,111.60
2013,7,0.00,0.00,0.00,54.02,-16.41,-22.99,96.04
2013,8,0.00,0.00,0.00,54.02,-17.12,-25.50,76.58
2013,9,0.00,0.00,0.00,54.02,-15.80,-23.23,94.03
2013,10,0.00,0.00,0.00,54.02,-16.39,-23.80,89.31
2013,11,0.00,0.00,0.00,54.02,-13.86,-22.34,101.76
2013,12,0.00,0.00,0.00,54.02,-10.43,-18.77,138.80
2013,13,3283.08,6.77,0.03,60.79,-4.46,-13.92,208.46
2013,14,4806.52,9.77,0.05,70.56,-4.53,-11.36,256.45
2013,15,5993.44,0.00,0.21,70.56,-9.68,-22.61,99.31
2013,16,7016.55,0.00,0.32,70.56,-20.89,-32.70,38.83
2013,17,7939.26,0.00,0.15,70.56,-31.28,-34.10,33.84
2013,18,8793.08,0.00,0.38,70.56,-25.62,-32.10,41.19
2013,19,9596.27,0.00,0.65,70.56,-21.53,-30.02,50.32
2013,20,10360.47,2.65,0.51,73.21,-15.84,-23.40,92.61
2013,21,11093.62,0.00,0.56,73.21,-15.68,-20.60,118.58
2013,22,11801.38,0.00,0.77,73.21,-16.23,-22.12,103.78
2013,23,12487.97,0.00,1.80,73.21,-18.06,-33.26,36.79
2013,24,13156.57,0.00,1.63,73.21,-29.94,-35.21,30.33
2013,25,13809.71,0.00,2.49,73.21,-31.61,-38.43,21.85
2013,26,14449.39,0.00,2.45,73.21,-33.18,-38.52,21.65
2013,27,15077.21,0.00,3.61,73.21,-29.83,-37.78,23.37
2013,28,15694.52,0.00,4.58,73.21,-25.03,-31.77,42.53
2013,29,16302.43,0.00,5.46,73.21,-23.50,-30.13,49.76
2013,30,16901.87,0.00,7.31,73.21,-19.26,-28.07,60.42
2013,31,17493.63,2.58,5.57,75.79,-18.28,-25.93,73.68
2013,32,18078.39,0.00,8.54,75.79,-17.98,-24.48,84.06
2013,33,18656.74,0.00,12.17,75.79,-13.89,-23.12,94.90
2013,34,19229.21,0.00,15.27,75.79,-12.02,-24.43,84.40
2013,35,19796.22,0.00,15.97,75.79,-20.52,-30.24,49.25
2013,36,20358.19,0.00,16.23,75.79,-25.50,-32.92,38.01
2013,37,20915.46,0.00,11.13,75.79,-25.49,-29.65,52.11
